"ID number","Word","Part of Speech","CEFR","Points","","","",""
"657","little","Pronoun","“A1”","6","","","",""
"658","pull","Verb","“A1”","6","","","",""
"659","red","Adjective","“A1”","6","","","",""
"660","pretty","Adverb","“A1”","6","","","",""
"661","park","Noun","“A1”","6","","","",""
"662","doctor","Noun","“A1”","6","","","",""
"663","chair","Noun","“A1”","6","","","",""
"664","green","Adjective","“A1”","6","","","",""
"665","bus","Noun","“A1”","6","","","",""
"666","stuff","Noun","“A1”","6","","","",""
"667","glass","Noun","“A1”","6","","","",""
"668","brother","Noun","“A1”","6","","","",""
"669","worry","Verb","“A1”","6","","","",""
"670","trouble","Noun","“A1”","6","","","",""
"671","dead","Adjective","“A1”","6","","","",""
"672","drink","Noun","“A1”","6","","","",""
"673","expensive","Adjective","“A1”","6","","","",""
"674","ball","Noun","“A1”","6","","","",""
"675","walk","Noun","“A1”","6","","","",""
"676","blue","Adjective","“A1”","6","","","",""
"677","bird","Noun","“A1”","6","","","",""
"678","nine","Number","“A1”","6","","","",""
"679","meal","Noun","“A1”","6","","","",""
"680","round","Noun","“A1”","6","","","",""
"681","leg","Noun","“A1”","6","","","",""
"682","football","Noun","“A1”","6","","","",""
"683","sing","Verb","“A1”","6","","","",""
"684","quiet","Adjective","“A1”","6","","","",""
"685","sun","Noun","“A1”","6","","","",""
"686","clean","Adjective","“A1”","6","","","",""
"687","middle","Noun","“A1”","6","","","",""
"688","fish","Noun","“A1”","6","","","",""
"689","horse","Noun","“A1”","6","","","",""
"690","dry","Adjective","“A1”","6","","","",""
"691","bag","Noun","“A1”","6","","","",""
"692","lunch","Noun","“A1”","6","","","",""
"693","down","Preposition","“A1”","6","","","",""
"694","lovely","Adjective","“A1”","6","","","",""
"695","pound","Noun","“A1”","6","","","",""
"696","kitchen","Noun","“A1”","6","","","",""
"697","wine","Noun","“A1”","6","","","",""
"698","husband","Noun","“A1”","6","","","",""
"699","yesterday","Noun","“A1”","6","","","",""
"700","somewhere","Adverb","“A1”","6","","","",""
"701","flower","Noun","“A1”","6","","","",""
"702","dinner","Noun","“A1”","6","","","",""
"703","fruit","Noun","“A1”","6","","","",""
"704","hair","Noun","“A1”","6","","","",""
"705","bedroom","Noun","“A1”","6","","","",""
"706","sleep","Verb","“A1”","6","","","",""
"707","tea","Noun","“A1”","6","","","",""
"708","sister","Noun","“A1”","6","","","",""
"709","clean","Verb","“A1”","6","","","",""
"710","conversation","Noun","“A1”","6","","","",""
"711","drink","Verb","“A1”","6","","","",""
"712","coffee","Noun","“A1”","6","","","",""
"713","mouth","Noun","“A1”","6","","","",""
"714","breakfast","Noun","“A1”","6","","","",""
"715","rain","Noun","“A1”","6","","","",""
"716","sorry","Exclamation","“A1”","6","","","",""
"717","ear","Noun","“A1”","6","","","",""
"718","taxi","Noun","“A1”","6","","","",""
"719","wash","Verb","“A1”","6","","","",""
"720","lucky","Adjective","“A1”","6","","","",""
"721","finger","Noun","“A1”","6","","","",""
"722","plate","Noun","“A1”","6","","","",""
"723","bottle","Noun","“A1”","6","","","",""
"724","funny","Adjective","“A1”","6","","","",""
"725","tomorrow","Noun","“A1”","6","","","",""
"726","ring","Verb","“A1”","6","","","",""
"727","wet","Adjective","“A1”","6","","","",""
"728","clothes","Noun","“A1”","6","","","",""
"729","cup","Noun","“A1”","6","","","",""
"730","nobody","Pronoun","“A1”","6","","","",""
"731","yellow","Adjective","“A1”","6","","","",""
"732","cat","Noun","“A1”","6","","","",""
"733","quite","Determiner","“A1”","6","","","",""
"734","hate","Verb","“A1”","6","","","",""
"735","sad","Adjective","“A1”","6","","","",""
"736","birthday","Noun","“A1”","6","","","",""
"737","laugh","Verb","“A1”","6","","","",""
"738","half","Adjective","“A1”","6","","","",""
"739","everywhere","Adverb","“A1”","6","","","",""
"740","egg","Noun","“A1”","6","","","",""
"741","chip","Noun","“A1”","6","","","",""
"742","everybody","Pronoun","“A1”","6","","","",""
"743","toilet","Noun","“A1”","6","","","",""
"744","tall","Adjective","“A1”","6","","","",""
"745","yours","Pronoun","“A1”","6","","","",""
"746","meat","Noun","“A1”","6","","","",""
"747","dry","Verb","“A1”","6","","","",""
"748","milk","Noun","“A1”","6","","","",""
"749","vegetable","Noun","“A1”","6","","","",""
"750","bathroom","Noun","“A1”","6","","","",""
"751","cook","Verb","“A1”","6","","","",""
"752","brown","Adjective","“A1”","6","","","",""
"753","neck","Noun","“A1”","6","","","",""
"754","shoe","Noun","“A1”","6","","","",""
"755","tooth","Noun","“A1”","6","","","",""
"756","bath","Noun","“A1”","6","","","",""
"757","trousers","Noun","“A1”","6","","","",""
"758","hers","Pronoun","“A1”","6","","","",""
"759","a","Determiner","“A1”","6","","","",""
"760","I","Pronoun","“A1”","6","","","",""
"761","Monday","Noun","“A1”","6","","","",""
"762","Tuesday","Noun","“A1”","6","","","",""
"763","Wednesday","Noun","“A1”","6","","","",""
"764","Thursday","Noun","“A1”","6","","","",""
"765","Friday","Noun","“A1”","6","","","",""
"766","Saturday","Noun","“A1”","6","","","",""
"767","Sunday","Noun","“A1”","6","","","",""
"768","January","Noun","“A1”","6","","","",""
"769","February","Noun","“A1”","6","","","",""
"770","March","Noun","“A1”","6","","","",""
"771","April","Noun","“A1”","6","","","",""
"772","May","Noun","“A1”","6","","","",""
"773","June","Noun","“A1”","6","","","",""
"774","July","Noun","“A1”","6","","","",""
"775","August","Noun","“A1”","6","","","",""
"776","September","Noun","“A1”","6","","","",""
"777","October","Noun","“A1”","6","","","",""
"778","November","Noun","“A1”","6","","","",""
"779","December","Noun","“A1”","6","","","",""
"780","hello","Exclamation","“A1”","6","","","",""
"781","mommy","Noun","“A1”","6","","","",""
"782","bye","Exclamation","“A1”","6","","","",""
"783","o''clock","Adverb","“A1”","6","","","",""
"784","daddy","Noun","“A1”","6","","","",""
"785","pardon","Exclamation","“A1”","6","","","",""
"786","thanks","Exclamation","“A1”","6","","","",""
"787","darling","Noun","“A1”","6","","","",""
"789","that","Conjunction","“A2”","5","","","",""
"790","them","Pronoun","“A2”","5","","","",""
"791","may","Modal verb","“A2”","5","","","",""
"792","follow","Verb","“A2”","5","","","",""
"793","area","Noun","“A2”","5","","","",""
"794","become","Verb","“A2”","5","","","",""
"795","group","Noun","“A2”","5","","","",""
"796","set","Verb","“A2”","5","","","",""
"797","system","Noun","“A2”","5","","","",""
"798","during","Preposition","“A2”","5","","","",""
"799","large","Adjective","“A2”","5","","","",""
"800","such","Pronoun","“A2”","5","","","",""
"801","member","Noun","“A2”","5","","","",""
"802","course","Noun","“A2”","5","","","",""
"803","world","Noun","“A2”","5","","","",""
"804","case","Noun","“A2”","5","","","",""
"805","site","Noun","“A2”","5","","","",""
"806","offer","Verb","“A2”","5","","","",""
"807","allow","Verb","“A2”","5","","","",""
"808","him","Pronoun","“A2”","5","","","",""
"809","example","Noun","“A2”","5","","","",""
"810","company","Noun","“A2”","5","","","",""
"811","order","Noun","“A2”","5","","","",""
"812","continue","Verb","“A2”","5","","","",""
"813","although","Conjunction","“A2”","5","","","",""
"814","business","Noun","“A2”","5","","","",""
"815","page","Noun","“A2”","5","","","",""
"816","add","Verb","“A2”","5","","","",""
"817","build","Verb","“A2”","5","","","",""
"818","interest","Noun","“A2”","5","","","",""
"819","view","Noun","“A2”","5","","","",""
"820","opportunity","Noun","“A2”","5","","","",""
"821","main","Adjective","“A2”","5","","","",""
"822","team","Noun","“A2”","5","","","",""
"823","student","Noun","“A2”","5","","","",""
"824","begin","Verb","“A2”","5","","","",""
"825","program","Noun","“A2”","5","","","",""
"826","history","Noun","“A2”","5","","","",""
"827","website","Noun","“A2”","5","","","",""
"828","low","Adjective","“A2”","5","","","",""
"829","improve","Verb","“A2”","5","","","",""
"830","wide","Adjective","“A2”","5","","","",""
"831","power","Noun","“A2”","5","","","",""
"832","list","Noun","“A2”","5","","","",""
"833","data","Noun","“A2”","5","","","",""
"834","health","Noun","“A2”","5","","","",""
"835","particularly","Adverb","“A2”","5","","","",""
"836","visit","Verb","“A2”","5","","","",""
"837","plan","Noun","“A2”","5","","","",""
"838","suggest","Verb","“A2”","5","","","",""
"839","general","Adjective","“A2”","5","","","",""
"840","position","Noun","“A2”","5","","","",""
"841","therefore","Adverb","“A2”","5","","","",""
"842","describe","Verb","“A2”","5","","","",""
"843","control","Noun","“A2”","5","","","",""
"844","upon","Preposition","“A2”","5","","","",""
"845","present","Verb","“A2”","5","","","",""
"846","note","Noun","“A2”","5","","","",""
"847","meeting","Noun","“A2”","5","","","",""
"848","complete","Verb","“A2”","5","","","",""
"849","cause","Verb","“A2”","5","","","",""
"850","national","Adjective","“A2”","5","","","",""
"851","single","Adjective","“A2”","5","","","",""
"852","advice","Noun","“A2”","5","","","",""
"853","itself","Pronoun","“A2”","5","","","",""
"854","decision","Noun","“A2”","5","","","",""
"855","similar","Adjective","“A2”","5","","","",""
"856","reach","Verb","“A2”","5","","","",""
"857","common","Adjective","“A2”","5","","","",""
"858","that","Adverb","“A2”","5","","","",""
"859","account","Noun","“A2”","5","","","",""
"860","necessary","Adjective","“A2”","5","","","",""
"861","recently","Adverb","“A2”","5","","","",""
"862","rate","Noun","“A2”","5","","","",""
"863","education","Noun","“A2”","5","","","",""
"864","plan","Verb","“A2”","5","","","",""
"865","deliver","Verb","“A2”","5","","","",""
"866","original","Adjective","“A2”","5","","","",""
"867","simple","Adjective","“A2”","5","","","",""
"868","law","Noun","“A2”","5","","","",""
"869","enter","Verb","“A2”","5","","","",""
"870","note","Verb","“A2”","5","","","",""
"871","accept","Verb","“A2”","5","","","",""
"872","comment","Noun","“A2”","5","","","",""
"873","success","Noun","“A2”","5","","","",""
"874","technology","Noun","“A2”","5","","","",""
"875","excellent","Adjective","“A2”","5","","","",""
"876","present","Adjective","“A2”","5","","","",""
"877","property","Noun","“A2”","5","","","",""
"878","prepare","Verb","“A2”","5","","","",""
"879","successful","Adjective","“A2”","5","","","",""
"880","model","Noun","“A2”","5","","","",""
"881","useful","Adjective","“A2”","5","","","",""
"882","set","Noun","“A2”","5","","","",""
"883","human","Adjective","“A2”","5","","","",""
"884","requirement","Noun","“A2”","5","","","",""
"885","private","Adjective","“A2”","5","","","",""
"886","deal","Verb","“A2”","5","","","",""
"887","affect","Verb","“A2”","5","","","",""
"888","relationship","Noun","“A2”","5","","","",""
"889","accord","Verb","“A2”","5","","","",""
"890","online","Adjective","“A2”","5","","","",""
"891","web","Noun","“A2”","5","","","",""
"892","death","Noun","“A2”","5","","","",""
"893","text","Noun","“A2”","5","","","",""
"894","customer","Noun","“A2”","5","","","",""
"895","email","Noun","“A2”","5","","","",""
"896","additional","Adjective","“A2”","5","","","",""
"897","prove","Verb","“A2”","5","","","",""
"898","effort","Noun","“A2”","5","","","",""
"899","discussion","Noun","“A2”","5","","","",""
"900","share","Verb","“A2”","5","","","",""
"901","art","Noun","“A2”","5","","","",""
"902","network","Noun","“A2”","5","","","",""
"903","ability","Noun","“A2”","5","","","",""
"904","fail","Verb","“A2”","5","","","",""
"905","complete","Adjective","“A2”","5","","","",""
"906","figure","Noun","“A2”","5","","","",""
"907","style","Noun","“A2”","5","","","",""
"908","visit","Noun","“A2”","5","","","",""
"909","strategy","Noun","“A2”","5","","","",""
"910","modern","Adjective","“A2”","5","","","",""
"911","address","Verb","“A2”","5","","","",""
"912","rule","Noun","“A2”","5","","","",""
"913","message","Noun","“A2”","5","","","",""
"914","act","Verb","“A2”","5","","","",""
"915","character","Noun","“A2”","5","","","",""
"916","below","Preposition","“A2”","5","","","",""
"917","below","Adverb","“A2”","5","","","",""
"918","popular","Adjective","“A2”","5","","","",""
"919","attention","Noun","“A2”","5","","","",""
"920","regular","Adjective","“A2”","5","","","",""
"921","highly","Adverb","“A2”","5","","","",""
"922","generally","Adverb","“A2”","5","","","",""
"923","claim","Verb","“A2”","5","","","",""
"924","basic","Adjective","“A2”","5","","","",""
"925","percent","Noun","“A2”","5","","","",""
